date,gross_daily_return,transaction_cost,daily_return,growth_of_1,drawdown,strategy
2022-07-19,0.02234358881603123,0.0,0.02234358881603123,1.154122812898058,-0.08985146894415763,Base equity risk parity
2022-07-20,-0.0011680793306567045,0.0,-0.0011680793306567045,1.1527747058952724,-0.09091459463111162,Base equity risk parity
2022-07-21,0.004424290183321276,0.0,0.004424290183321276,1.157874915710146,-0.08689253699633737,Base equity risk parity
2022-07-22,-0.0027495250310473895,0.0,-0.0027495250310473895,1.154691309646579,-0.08940314882190215,Base equity risk parity
2022-07-25,0.0021356972485603934,0.0,0.0021356972485603934,1.157157380699528,-0.08745838963229324,Base equity risk parity
2022-07-26,-0.003568502968998532,0.0,-0.003568502968998532,1.153028061150903,-0.09071479707822516,Base equity risk parity
2022-07-27,0.008298550218744523,0.0,0.008298550218744523,1.1625965224199852,-0.08316904815861759,Base equity risk parity
2022-07-28,0.010367914272401035,0.0,0.010367914272401035,1.1746502234978273,-0.0736634234476422,Base equity risk parity
2022-07-29,0.007465037403906836,0.0,0.007465037403906836,1.1834190313527462,-0.0667482862550719,Base equity risk parity
2022-08-01,-0.0025949561538810813,1.7482644527331892e-05,-0.002612438798408413,1.1803274215604653,-0.0691863492407403,Base equity risk parity
2022-08-02,-0.009040986838963143,0.0,-0.009040986838963143,1.1696560968764698,-0.077601823206782,Base equity risk parity
2022-08-03,0.00701253217893499,0.0,0.00701253217893499,1.1778583478941034,-0.0711334763102287,Base equity risk parity
2022-08-04,-0.0020471765874117546,0.0,-0.0020471765874117546,1.175447063861007,-0.07303503011035706,Base equity risk parity
2022-08-05,2.0066183343272863e-05,0.0,2.0066183343272863e-05,1.175470650597301,-0.07301642946131826,Base equity risk parity
2022-08-08,0.0009968259700695978,0.0,0.0009968259700695978,1.176642390268871,-0.07209238816437746,Base equity risk parity
2022-08-09,0.001121450747761136,0.0,0.001121450747761136,1.1779619367572853,-0.0710517854792313,Base equity risk parity
2022-08-10,0.013980527568538624,0.0,0.013980527568538624,1.1944304660888097,-0.058064599356378976,Base equity risk parity
2022-08-11,0.003490671832274977,0.0,0.003490671832274977,1.1985998308723969,-0.054776611985529744,Base equity risk parity
2022-08-12,0.014643170355522272,0.0,0.014643170355522272,1.2161511323839616,-0.04093554489080986,Base equity risk parity
2022-08-15,0.005327529988113944,0.0,0.005327529988113944,1.2226302140118157,-0.03582610024568156,Base equity risk parity
2022-08-16,0.004300094404086667,0.0,0.004300094404086667,1.2278876393533553,-0.03168006145478153,Base equity risk parity
2022-08-17,-0.007244006796403675,0.0,-0.007244006796403675,1.2189928129486596,-0.038694577670696284,Base equity risk parity
2022-08-18,0.0019029928163248485,0.0,0.0019029928163248485,1.2213125475148525,-0.03686522035770945,Base equity risk parity
2022-08-19,-0.006944846863183399,0.0,-0.006944846863183399,1.2128307189002774,-0.043554043910931095,Base equity risk parity
2022-08-22,-0.017280173865425484,0.0,-0.017280173865425484,1.1918727932083517,-0.06008159632503329,Base equity risk parity
2022-08-23,-0.00042831904509198665,0.0,-0.00042831904509198665,1.1913622913916935,-0.0604841812781598,Base equity risk parity
2022-08-24,0.0016462507086963596,0.0,0.0016462507086963596,1.1933235724082112,-0.05893750269575748,Base equity risk parity
2022-08-25,0.011346713638718644,0.0,0.011346713638718644,1.20686387326266,-0.04825953602270883,Base equity risk parity
2022-08-26,-0.02502447987498086,0.0,-0.02502447987498086,1.176662732554357,-0.07207634610971347,Base equity risk parity
2022-08-29,-0.0033259977627002257,0.0,-0.0033259977627002257,1.1727491549384286,-0.07516261810650915,Base equity risk parity
2022-08-30,-0.012363879257853014,0.0,-0.012363879257853014,1.1582494259870206,-0.08659719582938918,Base equity risk parity
2022-08-31,-0.006387128670743981,0.0,-0.006387128670743981,1.1508515378704263,-0.09243121706784518,Base equity risk parity
2022-09-01,0.003799361929215355,9.619955147694922e-06,0.00378974197406766,1.155212968249414,-0.08899176555681376,Base equity risk parity
2022-09-02,-0.009829056316553703,0.0,-0.009829056316553703,1.1438583149268775,-0.09794611679799992,Base equity risk parity
2022-09-06,-0.00322386657390573,0.0,-0.00322386657390573,1.1401706683401007,-0.10085421815991669,Base equity risk parity
2022-09-07,0.01661412821399471,0.0,0.01661412821399471,1.1591136100097392,-0.08591569485735295,Base equity risk parity
2022-09-08,0.004117417629470694,0.0,0.004117417629470694,1.1638861648221528,-0.08215202802453614,Base equity risk parity
2022-09-09,0.012551122881061097,0.0,0.012551122881061097,1.1784942430964025,-0.07063200534213943,Base equity risk parity
2022-09-12,0.008601454219334403,0.0,0.008601454219334403,1.1886310073761455,-0.06263808908317514,Base equity risk parity
2022-09-13,-0.036276368809781204,0.0,-0.036276368809781204,1.1455117905738266,-0.09664217547183518,Base equity risk parity
2022-09-14,0.003663593402604511,0.0,0.003663593402604511,1.1497084800123787,-0.09333263970570249,Base equity risk parity
2022-09-15,-0.01495211616785106,0.0,-0.01495211616785106,1.13251790526007,-0.10688923540242179,Base equity risk parity
2022-09-16,-0.0045178986612955645,0.0,-0.0045178986612955645,1.1274013041320023,-0.11092421933018581,Base equity risk parity
2022-09-19,0.005452595468913492,0.0,0.005452595468913492,1.1335485673745598,-0.10607644875698474,Base equity risk parity
2022-09-20,-0.015128165216440906,0.0,-0.015128165216440906,1.1164000573664576,-0.11959987193105659,Base equity risk parity
2022-09-21,-0.016101981001390833,0.0,-0.016101981001390833,1.0984238048527912,-0.13377605806684478,Base equity risk parity
2022-09-22,-0.005264616704185652,0.0,-0.005264616704185652,1.0926410245414881,-0.13833639510111162,Base equity risk parity
2022-09-23,-0.020092317345944133,0.0,-0.020092317345944133,1.070687334331203,-0.15564921369619045,Base equity risk parity
2022-09-26,-0.014962997434735534,0.0,-0.014962997434735534,1.0546666424942013,-0.16828323234567122,Base equity risk parity
2022-09-27,-0.005544043619109018,0.0,-0.005544043619109018,1.0488195246245942,-0.17289430638429115,Base equity risk parity
2022-09-28,0.02060839208353702,0.0,0.02060839208353702,1.0704340086129267,-0.15584898795573288,Base equity risk parity
2022-09-29,-0.019318583483537023,0.0,-0.019318583483537023,1.0497547398539206,-0.17215678975462234,Base equity risk parity
2022-09-30,-0.015513275473276106,0.0,-0.015513275473276106,1.0334696053951895,-0.18499934952384012,Base equity risk parity
2022-10-03,0.030429246404538028,1.6178445596009984e-05,0.030413067958942018,1.0649005867375745,-0.1602126793543266,Base equity risk parity
2022-10-04,0.026760239037166685,0.0,0.026760239037166685,1.093397580989491,-0.1377397699134667,Base equity risk parity
2022-10-05,-0.004923658946802462,0.0,-0.004923658946802462,1.0880140642074398,-0.14198524520980427,Base equity risk parity
2022-10-06,-0.012376735632723025,0.0,-0.012376735632723025,1.07454800177006,-0.15260466699881803,Base equity risk parity
2022-10-07,-0.020990024608375984,0.0,-0.020990024608375984,1.051993212770025,-0.1703915158915359,Base equity risk parity
2022-10-10,-0.0036059235887505627,0.0,-0.0036059235887505627,1.0481998056288921,-0.17338302069381017,Base equity risk parity
2022-10-11,-0.00047756387122999084,0.0,-0.00047756387122999084,1.0476992232718936,-0.17377778309847203,Base equity risk parity
2022-10-12,-0.006919264397959438,0.0,-0.006919264397959438,1.0404499153365385,-0.17949463306868196,Base equity risk parity
2022-10-13,0.02797227593618943,0.0,0.02797227593618943,1.069553667466117,-0.15654323053775487,Base equity risk parity
2022-10-14,-0.016162296653229942,0.0,-0.016162296653229942,1.0522672238059796,-0.17017542905997862,Base equity risk parity
2022-10-17,0.018063520093766897,0.0,0.018063520093766897,1.071274873947211,-0.1551858762485021,Base equity risk parity
2022-10-18,0.012005648217637903,0.0,0.012005648217637903,1.0841362232282157,-0.14504333506944966,Base equity risk parity
2022-10-19,-0.008689930996751149,0.0,-0.008689930996751149,1.0747151542572841,-0.15247284949290862,Base equity risk parity
2022-10-20,-0.004171486047992158,0.0,-0.004171486047992158,1.0702319949857342,-0.1560082971765434,Base equity risk parity
2022-10-21,0.023225237750222498,0.0,0.023225237750222498,1.0950883875171726,-0.13640638921925363,Base equity risk parity
2022-10-24,0.009962365398254562,0.0,0.009962365398254562,1.1059980581770041,-0.12780295411305775,Base equity risk parity
2022-10-25,0.014205651033364424,0.0,0.014205651033364424,1.1217094806350452,-0.11541282724685675,Base equity risk parity
2022-10-26,0.0071193576163075855,0.0,0.0071193576163075855,1.1296953315692886,-0.1091151348212287,Base equity risk parity
2022-10-27,0.00019619639647836968,0.0,0.00019619639647836968,1.1299169737224608,-0.10894034642100359,Base equity risk parity
2022-10-28,0.02271013109172463,0.0,0.02271013109172463,1.1555775363184626,-0.08870426487767791,Base equity risk parity
2022-10-31,-0.007048527193885214,0.0,-0.007048527193885214,1.147432416629079,-0.09512755764835923,Base equity risk parity
2022-11-01,0.0015381611117332248,1.7113828413152702e-05,0.001521047283320072,1.149177715589186,-0.09375120387816904,Base equity risk parity
2022-11-02,-0.016526753919899256,0.0,-0.016526753919899256,1.1301855382734116,-0.10872855472187948,Base equity risk parity
2022-11-03,-0.003051675852130573,0.0,-0.003051675852130573,1.1267365783578354,-0.11144842626912832,Base equity risk parity
2022-11-04,0.016402348339171154,0.0,0.016402348339171154,1.1452177042025464,-0.09687409383947587,Base equity risk parity
2022-11-07,0.0065537008016916904,0.0,0.0065537008016916904,1.1527231183886901,-0.0909552768642431,Base equity risk parity
2022-11-08,0.007908258641183514,0.0,0.007908258641183514,1.1618391509505797,-0.08376631607728235,Base equity risk parity
2022-11-09,-0.018544197652601558,0.0,-0.018544197652601558,1.1402937760948213,-0.10075713460791647,Base equity risk parity
2022-11-10,0.043221530395135516,0.0,0.043221530395135516,1.1895790181976875,-0.06189048176876377,Base equity risk parity
2022-11-11,0.007311278864651958,0.0,0.007311278864651958,1.1982763621312695,-0.05503170147539105,Base equity risk parity
2022-11-14,-0.008313493886108563,0.0,-0.008313493886108563,1.1883144989208227,-0.06288768964774183,Base equity risk parity
2022-11-15,0.008753678548512904,0.0,0.008753678548512904,1.198716622058913,-0.0546845097190638,Base equity risk parity
2022-11-16,-0.007681231834078648,0.0,-0.007681231834078648,1.1895090017815149,-0.06194569715625731,Base equity risk parity
2022-11-17,-0.001977611709126504,0.0,-0.001977611709126504,1.1871566148514805,-0.06380080432935753,Base equity risk parity
2022-11-18,0.006464716316918376,0.0,0.006464716316918376,1.1948312455902486,-0.05774854211321956,Base equity risk parity
2022-11-21,0.001981797164069374,0.0,0.001981797164069374,1.197199158764301,-0.055881190846139184,Base equity risk parity
2022-11-22,0.013175352871961872,0.0,0.013175352871961872,1.2129726801390364,-0.04344209238248076,Base equity risk parity
2022-11-23,0.0028784343171679833,0.0,0.0028784343171679833,1.2164641423273357,-0.0406887032748362,Base equity risk parity
2022-11-25,0.0014681295602176501,0.0,0.0014681295602176501,1.2182500692936313,-0.03928031000266319,Base equity risk parity
2022-11-28,-0.0166010103327466,0.0,-0.0166010103327466,1.1980258873054184,-0.055229227503182154,Base equity risk parity
2022-11-29,0.003916408018867001,0.0,0.003916408018867001,1.2027178454972716,-0.051529119673784485,Base equity risk parity
2022-11-30,0.02188835431896004,0.0,0.02188835431896004,1.2290433598452521,-0.030768652983988343,Base equity risk parity
2022-12-01,2.271866761491086e-05,1.8107130045407905e-05,4.611537569502954e-06,1.2290490276248807,-0.030764183337217976,Base equity risk parity
2022-12-02,0.0017124730927031715,0.0,0.0017124730927031715,1.2311537410143012,-0.029104393080698787,Base equity risk parity
2022-12-05,-0.015512488425173904,0.0,-0.015512488425173904,1.2120554828572072,-0.044165399945086725,Base equity risk parity
2022-12-06,-0.010005980989707109,0.0,-0.010005980989707109,1.1999276787372677,-0.05372946278254054,Base equity risk parity
2022-12-07,1.0563330348799477e-05,0.0,1.0563330348799477e-05,1.1999403539697329,-0.05371946701425656,Base equity risk parity
2022-12-08,0.005810684509744709,0.0,0.005810684509744709,1.2069128287971624,-0.048220929379363286,Base equity risk parity
2022-12-09,-0.010608310842655446,0.0,-0.010608310842655446,1.1941095223492935,-0.05831769761404071,Base equity risk parity
2022-12-12,0.015165205352233205,0.0,0.015165205352233205,1.2122184384687777,-0.04403689212179385,Base equity risk parity
2022-12-13,0.007361487490571003,0.0,0.007361487490571003,1.2211421693394051,-0.03699958166170103,Base equity risk parity
2022-12-14,-0.006980855447763198,0.0,-0.006980855447763198,1.2126175523740788,-0.043722148378256165,Base equity risk parity
2022-12-15,-0.019510959221639413,0.0,-0.019510959221639413,1.188958220758264,-0.06238004654580487,Base equity risk parity
2022-12-16,-0.009099755607021589,0.0,-0.009099755607021589,1.1781389915224048,-0.07091215897450498,Base equity risk parity
2022-12-19,-0.005459275616826284,0.0,-0.005459275616826284,1.1717072060527542,-0.07598430557090519,Base equity risk parity
2022-12-20,0.0028053772618566613,0.0,0.0028053772618566613,1.1749942868061682,-0.0733920929521551,Base equity risk parity
2022-12-21,0.015731561226192375,0.0,0.015731561226192375,1.1934787813694856,-0.05881510392975797,Base equity risk parity
2022-12-22,-0.008670196226789276,0.0,-0.008670196226789276,1.1831310861425028,-0.06697536166437723,Base equity risk parity
2022-12-23,0.0073698417894934275,0.0,0.0073698417894934275,1.1918505750636046,-0.060099117694144444,Base equity risk parity
2022-12-27,0.0020069336764954645,0.0,0.0020069336764954645,1.19424254012005,-0.058212798960877166,Base equity risk parity
2022-12-28,-0.012264949156179976,0.0,-0.012264949156179976,1.1795952160853305,-0.06976377109756293,Base equity risk parity
2022-12-29,0.011425949386824502,0.0,0.011425949386824502,1.1930732113212619,-0.05913493902833311,Base equity risk parity
2022-12-30,-0.0021937394936453218,0.0,-0.0021937394936453218,1.1904559194987763,-0.06119895187077762,Base equity risk parity
2023-01-03,0.003099324990916795,1.1449707055757354e-05,0.0030878752838610374,1.1941318989091225,-0.058300051317796586,Base equity risk parity
2023-01-04,0.016360521702717075,0.0,0.016360521702717075,1.2136685197571322,-0.04289334886993368,Base equity risk parity
2023-01-05,-0.0057003090708834265,0.0,-0.0057003090708834265,1.2067502340849148,-0.04834915259517347,Base equity risk parity
2023-01-06,0.02179881782201344,0.0,0.02179881782201344,1.233055962594404,-0.02760428914243085,Base equity risk parity
2023-01-09,-0.0034985302651842657,0.0,-0.0034985302651842657,1.2287420789906014,-0.031006244966601537,Base equity risk parity
2023-01-10,0.006628144428459828,0.0,0.006628144428459828,1.2368863589554773,-0.024583614407964416,Base equity risk parity
2023-01-11,0.008268142777411398,0.0,0.008268142777411398,1.2471131119707537,-0.016518732464462893,Base equity risk parity
2023-01-12,0.004638734445670532,0.0,0.004638734445670532,1.2528981385208997,-0.011956624032074092,Base equity risk parity
2023-01-13,0.003105897901293281,0.0,0.003105897901293281,1.256789512219866,-0.008887862184268625,Base equity risk parity
2023-01-17,-0.005406257588057676,0.0,-0.005406257588057676,1.249994984382836,-0.014246069699951125,Base equity risk parity
2023-01-18,-0.01684101143623866,0.0,-0.01684101143623866,1.2289438045556038,-0.030847162913451243,Base equity risk parity
2023-01-19,-0.006110871607090492,0.0,-0.006110871607090492,1.2214338867536352,-0.03676953146853468,Base equity risk parity
2023-01-20,0.013170636732293512,0.0,0.013170636732293512,1.2375209487685805,-0.024083172878029968,Base equity risk parity
2023-01-23,0.008226392564729951,0.0,0.008226392564729951,1.2477012819002278,-0.016054897947599067,Base equity risk parity
2023-01-24,-0.002665793979206206,0.0,-0.002665793979206206,1.2443751673350902,-0.018677892876519886,Base equity risk parity
2023-01-25,0.002150364172804924,0.0,0.002150364172804924,1.2470510271124557,-0.016567692975380077,Base equity risk parity
2023-01-26,0.0060719443910340655,0.0,0.0060719443910340655,1.2546230516018644,-0.010596346694780379,Base equity risk parity
2023-01-27,-0.0018803784410308664,0.0,-0.0018803784410308664,1.252263885464012,-0.012456799993932566,Base equity risk parity
2023-01-30,-0.008417098958099774,0.0,-0.008417098958099774,1.241723456418407,-0.020769048833782056,Base equity risk parity
2023-01-31,0.011167638749559745,0.0,0.011167638749559745,1.2555905754065426,-0.009833351318769834,Base equity risk parity
2023-02-01,0.001855692053241004,1.5778631357158e-05,0.0018399134218838459,1.257900753358624,-0.008011530411959567,Base equity risk parity
2023-02-02,-0.002661976295336938,0.0,-0.002661976295336938,1.2545522513712968,-0.010652180203250428,Base equity risk parity
2023-02-03,-0.01202215939522698,0.0,-0.01202215939522698,1.23946982423567,-0.022546277390167346,Base equity risk parity
2023-02-06,-0.0032476816338133417,0.0,-0.0032476816338133417,1.235444420851834,-0.025720735892989843,Base equity risk parity
2023-02-07,0.008637322577913633,0.0,0.008637322577913633,1.2461153528418152,-0.01730557160792512,Base equity risk parity
2023-02-08,-0.009319331721022684,0.0,-0.009319331721022684,1.234502390506023,-0.02646362696651161,Base equity risk parity
2023-02-09,-0.008537575364833438,0.0,-0.008537575364833438,1.2239627333090108,-0.034775267121691655,Base equity risk parity
2023-02-10,0.009645563603499023,0.0,0.009645563603499023,1.2357685437014556,-0.025465130569043426,Base equity risk parity
2023-02-13,0.008196246369311173,0.0,0.008196246369311173,1.2458972071410777,-0.017477602683702798,Base equity risk parity
2023-02-14,-0.0030169064640190313,0.0,-0.0030169064640190313,1.2421384518033505,-0.020441780855209868,Base equity risk parity
2023-02-15,6.697290184051941e-05,0.0,6.697290184051941e-05,1.2422216414199554,-0.020376176998751938,Base equity risk parity
2023-02-16,-0.012690082015015184,0.0,-0.012690082015015184,1.2264577469095093,-0.032807683656500664,Base equity risk parity
2023-02-17,0.000828830454131925,0.0,0.000828830454131925,1.2274742724408538,-0.03200604520971284,Base equity risk parity
2023-02-21,-0.015073818260151143,0.0,-0.015073818260151143,1.208971548339069,-0.0465974101611466,Base equity risk parity
2023-02-22,-0.005633623303752293,0.0,-0.005633623303752293,1.2021606580507727,-0.051968521209120544,Base equity risk parity
2023-02-23,0.0031038734889879457,0.0,0.0031038734889879457,1.2058920126468007,-0.04902595143537547,Base equity risk parity
2023-02-24,-0.008150018873521772,0.0,-0.008150018873521772,1.1960639699843,-0.05677640787940663,Base equity risk parity
2023-02-27,0.001039216938034965,0.0,0.001039216938034965,1.197306939920881,-0.05579619394612079,Base equity risk parity
2023-02-28,-0.005673812693391162,0.0,-0.005673812693391162,1.1905136446072726,-0.06115342948605751,Base equity risk parity
2023-03-01,-0.0015039586478302332,8.667254544934974e-06,-0.0015126259023751682,1.1887128428313085,-0.0625735531269731,Base equity risk parity
2023-03-02,0.010300088954149484,0.0,0.010300088954149484,1.200956690853411,-0.05291797733620851,Base equity risk parity
2023-03-03,0.011871227640187923,0.0,0.011871227640187923,1.2152135211165387,-0.041674951051236975,Base equity risk parity
2023-03-06,-1.3504772830330667e-05,0.0,-1.3504772830330667e-05,1.2151971099339955,-0.041687893013320765,Base equity risk parity
2023-03-07,-0.01665345859442726,0.0,-0.01665345859442726,1.1949598751796422,-0.05764710400756168,Base equity risk parity
2023-03-08,0.0008184104774209887,0.0,0.0008184104774209887,1.1959378428615868,-0.05687587252405357,Base equity risk parity
2023-03-09,-0.015896607387203998,0.0,-0.015896607387203998,1.1769264885141164,-0.0718683464959381,Base equity risk parity
2023-03-10,-0.011164634275671178,0.0,-0.011164634275671178,1.1637865347005063,-0.08223059696698498,Base equity risk parity
2023-03-13,-0.0007447228695883481,0.0,-0.0007447228695883481,1.162919836252796,-0.08291408083043206,Base equity risk parity
2023-03-14,0.0123843619007827,0.0,0.0123843619007827,1.1773218563665495,-0.07155655691332419,Base equity risk parity
2023-03-15,-0.005849411711546217,0.0,-0.005849411711546217,1.1704352161116598,-0.07698740486282352,Base equity risk parity
2023-03-16,0.010368649868345162,0.0,0.010368649868345162,1.1825710490611023,-0.06741701043977366,Base equity risk parity
2023-03-17,-0.011771392285523048,0.0,-0.011771392285523048,1.1686505413371016,-0.07839481064869291,Base equity risk parity
2023-03-20,0.011380968839173592,0.0,0.011380968839173592,1.1819509167319424,-0.06790605070666511,Base equity risk parity
2023-03-21,0.004506372618475345,0.0,0.004506372618475345,1.187277227979485,-0.06370568805572308,Base equity risk parity
2023-03-22,-0.018889082098238977,0.0,-0.018889082098238977,1.1648506509468108,-0.08139142818215284,Base equity risk parity
2023-03-23,0.001559445554293661,0.0,0.001559445554293661,1.1666671721158461,-0.07995890812869522,Base equity risk parity
2023-03-24,0.010371205364418264,0.0,0.010371205364418264,1.1787669169497847,-0.0704169730211942,Base equity risk parity
2023-03-27,0.004144242832514819,0.0,0.004144242832514819,1.1836520132965596,-0.06656455522440985,Base equity risk parity
2023-03-28,0.0014907002272856477,0.0,0.0014907002272856477,1.185416483621808,-0.06517308279472633,Base equity risk parity
2023-03-29,0.013565768259258282,0.0,0.013565768259258282,1.2014975689293261,-0.05249143747340279,Base equity risk parity
2023-03-30,0.004490333865366241,0.0,0.004490333865366241,1.2068926941522449,-0.048236807687365046,Base equity risk parity
2023-03-31,0.011477677041641623,0.0,0.011477677041641623,1.2207450187196411,-0.03731277714587877,Base equity risk parity
2023-04-03,0.0072923309005451745,1.1762682122311867e-05,0.0072805682184228625,1.2296327361057295,-0.030303867146885155,Base equity risk parity
2023-04-04,-0.003069386845625726,0.0,-0.003069386845625726,1.2258585175605758,-0.03328023970131866,Base equity risk parity
2023-04-05,0.007156853753414157,0.0,0.007156853753414157,1.234631807693134,-0.026361567756325366,Base equity risk parity
2023-04-06,0.00028445040931389794,0.0,0.00028445040931389794,1.234982999216184,-0.026084615905750064,Base equity risk parity
2023-04-10,0.0018076685709427975,0.0,0.0018076685709427975,1.2372154391695158,-0.024324099675165245,Base equity risk parity
2023-04-11,0.0022849808155269574,0.0,0.0022849808155269574,1.2400424527126919,-0.022094698960751002,Base equity risk parity
2023-04-12,-0.0012645461292413683,0.0,-0.0012645461292413683,1.238474361829019,-0.023331305323944784,Base equity risk parity
2023-04-13,0.007313948646067058,0.0,0.007313948646067058,1.2475324997109072,-0.016188000646862766,Base equity risk parity
2023-04-14,-0.005987163854607699,0.0,-0.005987163854607699,1.2400633182211895,-0.02207824428911931,Base equity risk parity
2023-04-17,0.004370008846679261,0.0,0.004370008846679261,1.2454824058922584,-0.017804717565302774,Base equity risk parity
2023-04-18,-0.0006664388303186423,0.0,-0.0006664388303186423,1.2446523680544932,-0.018459290640473025,Base equity risk parity
2023-04-19,0.002251841209618547,0.0,0.002251841209618547,1.2474551275485277,-0.01624901682221891,Base equity risk parity
2023-04-20,-0.007074085032538176,0.0,-0.007074085032538176,1.2386305239019737,-0.023208154928061497,Base equity risk parity
2023-04-21,0.0007226435490617546,0.0,0.0007226435490617546,1.2395256122597424,-0.022502282602444135,Base equity risk parity
2023-04-24,0.0019842645774638384,0.0,0.0019842645774638384,1.2419851590250088,-0.020562668507260295,Base equity risk parity
2023-04-25,-0.011463860831889106,0.0,-0.011463860831889106,1.2277472140066745,-0.031790801769049803,Base equity risk parity
2023-04-26,-0.014634076370222245,0.0,-0.014634076370222245,1.2097802675135731,-0.045959649118313295,Base equity risk parity
2023-04-27,0.012182557197192374,0.0,0.012182557197192374,1.224518484818592,-0.03433699797526768,Base equity risk parity
2023-04-28,0.007199989772749186,0.0,0.007199989772749186,1.2333350053858283,-0.02738423423676717,Base equity risk parity
2023-05-01,-0.002802536343974394,1.0493632719214078e-05,-0.0028130299766936082,1.2298655970443724,-0.03012023154166399,Base equity risk parity
2023-05-02,-0.015406992617544548,0.0,-0.015406992617544548,1.2109170668701377,-0.045063161974207455,Base equity risk parity
2023-05-03,-0.010735204786555094,0.0,-0.010735204786555094,1.197917624177752,-0.055314604488639785,Base equity risk parity
2023-05-04,-0.003999240427451019,0.0,-0.003999240427451019,1.1931268635863843,-0.059092628513591317,Base equity risk parity
2023-05-05,0.01526748030371227,0.0,0.01526748030371227,1.2113429044760193,-0.04472734375180498,Base equity risk parity
2023-05-08,-0.0012634010980120648,0.0,-0.0012634010980120648,1.2098124925204352,-0.045934236274609797,Base equity risk parity
2023-05-09,-0.0041095262164334845,0.0,-0.0041095262164334845,1.2048407363654539,-0.049854994542840925,Base equity risk parity
2023-05-10,-0.0014009133778114169,0.0,-0.0014009133778114169,1.2031528588597473,-0.05118606539184656,Base equity risk parity
2023-05-11,-0.0077973074670664114,0.0,-0.0077973074670664114,1.193771506089338,-0.05858425936902334,Base equity risk parity
2023-05-12,-0.0001868822911691969,0.0,-0.0001868822911691969,1.1935484113351476,-0.05876019329957516,Base equity risk parity
2023-05-15,0.0022218112485685292,0.0,0.0022218112485685292,1.196200250621163,-0.056668936109447676,Base equity risk parity
2023-05-16,-0.016440372087668416,0.0,-0.016440372087668416,1.176534273409589,-0.07217764980166441,Base equity risk parity
2023-05-17,0.009028827947513406,0.0,0.009028827947513406,1.1871569989385569,-0.06380050143586613,Base equity risk parity
2023-05-18,0.0036649924767307596,0.0,0.0036649924767307596,1.191507920408365,-0.06036933731690941,Base equity risk parity
2023-05-19,-0.0016168387326373958,0.0,-0.0016168387326373958,1.1895814442524044,-0.06188856856670921,Base equity risk parity
2023-05-22,-0.0001475476498883616,0.0,-0.0001475476498883616,1.1894059243059543,-0.062026984703750565,Base equity risk parity
2023-05-23,-0.006737469032380339,0.0,-0.006737469032380339,1.181392338724013,-0.06834654884751756,Base equity risk parity
2023-05-24,-0.008782209602315513,0.0,-0.008782209602315513,1.171017103582769,-0.07652852473225924,Base equity risk parity
2023-05-25,-0.004900593165071495,0.0,-0.004900593165071495,1.1652784251687693,-0.08105408273209502,Base equity risk parity
2023-05-26,0.006073328133987332,0.0,0.006073328133987332,1.1723555434122752,-0.07547302263913902,Base equity risk parity
2023-05-30,-0.0026570632786906967,0.0,-0.0026570632786906967,1.169240520548305,-0.0779295493208435,Base equity risk parity
2023-05-31,-0.0023385754607202127,0.0,-0.0023385754607202127,1.1665061633592708,-0.08008588064985711,Base equity risk parity
2023-06-01,0.002998813343501542,1.3460297393154814e-05,0.002985353046108387,1.1699885960873595,-0.07733961223149721,Base equity risk parity
2023-06-02,0.01756454919106467,0.0,0.01756454919106467,1.1905389183363206,-0.06113349846389049,Base equity risk parity
2023-06-05,-0.0042172081569579745,0.0,-0.0042172081569579745,1.1855181678987368,-0.0650928939324632,Base equity risk parity
2023-06-06,0.0017149174059144009,0.0,0.0017149174059144009,1.187551233639894,-0.06348960546335503,Base equity risk parity
2023-06-07,0.008283465381609774,0.0,0.008283465381609774,1.197388273172638,-0.055732054030693035,Base equity risk parity
2023-06-08,0.00414067178975043,0.0,0.00414067178975043,1.202346265016742,-0.05182215038485216,Base equity risk parity
2023-06-09,-0.002928295107324787,0.0,-0.002928295107324787,1.1988254403315832,-0.054598694942754045,Base equity risk parity
2023-06-12,0.0031931389462593277,0.0,0.0031931389462593277,1.2026534565348725,-0.05157989721573131,Base equity risk parity
2023-06-13,0.006580392694814889,0.0,0.006580392694814889,1.2105673885546486,-0.045338920499753965,Base equity risk parity
2023-06-14,-0.0007925454941917899,0.0,-0.0007925454941917899,1.209607958825434,-0.04609553283679224,Base equity risk parity
2023-06-15,0.010584093622920607,0.0,0.010584093622920607,1.2224105627086723,-0.03599931864901462,Base equity risk parity
2023-06-16,0.001191158225715411,0.0,0.001191158225715411,1.223866647105644,-0.034851041307828234,Base equity risk parity
2023-06-20,-0.011733411983128618,0.0,-0.011733411983128618,1.2095065155227434,-0.04617553166525101,Base equity risk parity
2023-06-21,-0.0018780586811080757,0.0,-0.0018780586811080757,1.207234991311409,-0.047966869988260386,Base equity risk parity
2023-06-22,-0.0036353885282644953,0.0,-0.0036353885282644953,1.202846223073076,-0.05142788030763279,Base equity risk parity
2023-06-23,-0.007206161874332267,0.0,-0.007206161874332267,1.1941783184796824,-0.058263444551614474,Base equity risk parity
2023-06-26,0.006175050668750145,0.0,0.006175050668750145,1.2015524301038172,-0.05244817360510645,Base equity risk parity
2023-06-27,0.005143381894343244,0.0,0.005143381894343244,1.207732473117917,-0.047574552697275285,Base equity risk parity
