date,horizon_days,cross_section_size,spearman_ic,high_sentiment_return,low_sentiment_return,high_minus_low_return
2022-08-25,1,49,-0.2807142857142857,0.007757264641232475,0.013378675843132879,-0.005621411201900404
2022-08-26,1,49,0.1510204081632653,-0.022671216444348254,-0.0177592577267104,-0.004911958717637853
2022-08-29,1,49,0.37030612244897954,0.0005360502904174225,-0.011059819673155268,0.01159586996357269
2022-08-30,1,49,-0.14285714285714282,-0.015544867385492146,-0.010607058206050901,-0.0049378091794412445
2022-08-31,1,49,-0.021122448979591837,-0.00631893176945626,-0.003948692166643187,-0.0023702396028130726
2022-09-01,1,49,-0.11612244897959183,0.0009006107924922846,-0.0011703947694033687,0.002071005561895653
2022-09-02,1,49,0.2187755102040816,-0.009741305483536633,-0.01645875163968967,0.006717446156153037
2022-09-06,1,49,0.161734693877551,-9.232822584642753e-05,-0.005835808791740911,0.005743480565894484
2022-09-07,1,49,0.043877551020408155,0.01825102539625597,0.018246782175590504,4.243220665466063e-06
2022-09-08,1,49,-0.2797959183673469,0.0012138615561153143,0.013116909225835539,-0.011903047669720225
2022-09-09,1,49,-0.12397959183673468,0.007045068783547814,0.0146005293970525,-0.007555460613504685
2022-09-12,1,49,0.03775510204081633,0.0122131863625911,0.01143931315126898,0.0007738732113221208
2022-09-13,1,49,0.10612244897959182,-0.031602954305487076,-0.03929651099342754,0.007693556687940466
2022-09-14,1,49,-0.0029591836734693872,0.010160473680587413,0.010801703539817045,-0.000641229859229632
2022-09-15,1,49,-0.47367346938775506,-0.02293666431822754,-0.00015360823192757235,-0.022783056086299967
2022-09-16,1,49,0.07877551020408162,-0.004233234513644513,-0.00783001954342228,0.003596785029777767
2022-09-19,1,49,-0.22979591836734692,0.004693548889162236,0.01014145095302088,-0.005447902063858645
2022-09-20,1,49,0.273469387755102,-0.014476053094084418,-0.02084633061626468,0.006370277522180263
2022-09-21,1,49,0.13020408163265304,-0.016077647295987395,-0.016816832838062273,0.0007391855420748779
2022-09-22,1,49,0.2860204081632653,-0.005630622346159575,-0.019548621916727113,0.013917999570567538
2022-09-23,1,49,0.033265306122448976,-0.023263551052890262,-0.020042486218701267,-0.003221064834188995
2022-09-26,1,49,-0.20295918367346938,-0.020761103502704527,-0.012868752015304685,-0.007892351487399842
2022-09-27,1,49,-0.2765306122448979,-0.011285190520555021,-0.0001730876165044378,-0.011112102904050583
2022-09-28,1,49,-0.19704081632653062,0.01589430611810163,0.02548355403106571,-0.009589247912964081
2022-09-29,1,49,-0.07346938775510203,-0.02416022187629626,-0.018808638458815048,-0.005351583417481213
2022-09-30,1,49,-0.013469387755102041,-0.0092033683540662,-0.006824309401588908,-0.0023790589524772922
2022-10-03,1,49,0.047448979591836735,0.02820254352857754,0.027751703259994764,0.00045084026858277504
2022-10-04,1,49,-0.3776530612244897,0.019161765943493413,0.03806819523624262,-0.01890642929274921
2022-10-05,1,49,-0.2187755102040816,-0.010179404915039192,-0.002668184732234316,-0.007511220182804876
2022-10-06,1,49,-0.28357142857142853,-0.018076708825258414,-0.00876946135951505,-0.009307247465743363
2022-10-07,1,49,0.2363265306122449,-0.015193217572908136,-0.020886135741638494,0.005692918168730358
2022-10-10,1,49,-0.036326530612244896,-0.005486661949215132,-0.005425565803817466,-6.10961453976662e-05
2022-10-11,1,49,0.009897959183673467,-0.008340860369677804,0.00023498013957067176,-0.008575840509248476
2022-10-12,1,49,-0.20867346938775508,-0.014450633658859003,0.0029801544234976263,-0.01743078808235663
2022-10-13,1,49,0.0979591836734694,0.03053064838829913,0.0324981500572065,-0.0019675016689073704
2022-10-14,1,49,0.06326530612244897,-0.021837027801516973,-0.023690673498357642,0.0018536456968406695
2022-10-17,1,49,-0.012653061224489795,0.016898991819120423,0.021898849028219133,-0.0049998572090987105
2022-10-18,1,49,0.04377551020408163,0.01063230299159439,0.011548147442661305,-0.0009158444510669154
2022-10-19,1,49,0.019387755102040813,-0.007166110798844594,-0.007456644391488816,0.0002905335926442227
2022-10-20,1,49,-0.01357142857142857,-0.007568006000030336,-0.0042257627293260285,-0.003342243270704308
2022-10-21,1,49,-0.21948979591836734,0.01755855538420581,0.024332643363084064,-0.006774087978878254
2022-10-24,1,49,-0.07683673469387756,0.001445926882528481,0.009279804178939945,-0.007833877296411464
2022-10-25,1,49,0.02887755102040816,0.01249393253866179,0.018129124151532512,-0.005635191612870722
2022-10-26,1,49,0.08326530612244896,0.012047597376749309,0.005089784022268389,0.00695781335448092
2022-10-27,1,49,0.09806122448979591,-0.0026475765894877767,-0.006526928907970131,0.003879352318482354
2022-10-28,1,49,-0.18244897959183673,0.013845008076312237,0.03678078067682947,-0.022935772600517237
2022-10-31,1,49,0.0710204081632653,-0.004800012903588269,-0.012157926022553908,0.007357913118965639
2022-11-01,1,49,-0.05581632653061224,0.0036570136910769714,0.0014398740674270345,0.002217139623649937
2022-11-02,1,49,0.1430612244897959,-0.018486295734811052,-0.02661355924410564,0.008127263509294588
2022-11-03,1,49,0.14561224489795918,0.005728858751106058,-0.01281953440802941,0.01854839315913547
2022-11-04,1,49,-0.2658163265306122,0.007937253533044386,0.03848945581790797,-0.030552202284863585
2022-11-07,1,49,-0.14826530612244895,0.0023673766229592276,0.01126407565535671,-0.008896699032397481
2022-11-08,1,49,-0.027959183673469383,0.012385319641784753,0.016838741782374187,-0.0044534221405894345
2022-11-09,1,49,0.1283673469387755,-0.01156784451437375,-0.02138907855052663,0.009821234036152881
2022-11-10,1,49,0.03387755102040816,0.049709928072750875,0.05336731376755008,-0.0036573856947992034
2022-11-11,1,49,-0.019591836734693877,0.009082372902565018,0.015992444670491768,-0.00691007176792675
2022-11-14,1,49,0.08622448979591836,-0.011116873684268825,-0.008382362881193983,-0.0027345108030748418
2022-11-15,1,49,0.05122448979591836,0.00687303806487799,0.009518726573776294,-0.002645688508898304
2022-11-16,1,49,0.005714285714285713,-0.003183252847845097,-0.013102218283752996,0.009918965435907898
2022-11-17,1,49,-0.022959183673469385,-0.006433732835173312,0.0006341331821555249,-0.007067866017328837
2022-11-18,1,49,0.22724489795918365,0.012440601728349399,0.003400247072081802,0.009040354656267596
2022-11-21,1,49,0.3044897959183673,0.008136025432492922,-0.0023978770011024875,0.010533902433595409
2022-11-22,1,49,-0.07592030411409464,0.01332774310533218,0.01313501272013098,0.0001927303852011994
2022-11-23,1,49,-0.22255102040816324,-0.0026898745768756394,0.00789643333800569,-0.01058630791488133
2022-11-25,1,49,0.0006122448979591836,0.0010929411890711282,0.00028264531347326697,0.0008102958755978612
2022-11-28,1,49,0.09163265306122448,-0.01659273713699243,-0.021035258543837403,0.004442521406844972
2022-11-29,1,49,0.21153061224489794,0.0019923074838410935,0.0010263164093346428,0.0009659910745064507
2022-11-30,1,49,-0.023163265306122446,0.02072991165559588,0.03009479982569394,-0.009364888170098059
2022-12-01,1,49,-0.2953061224489796,-0.00416423109598808,0.0007283969792513605,-0.004892628075239441
2022-12-02,1,49,-0.10326530612244897,0.0011988596211382485,0.00013194011579445133,0.0010669195053437971
2022-12-05,1,49,0.015510204081632652,-0.018441479093392964,-0.01479323712390611,-0.0036482419694868536
2022-12-06,1,49,0.20387755102040817,-0.00017161608031895925,-0.011415498905234904,0.011243882824915945
2022-12-07,1,49,0.1683673469387755,-0.0013289356864378266,-0.0002861598559665464,-0.0010427758304712802
2022-12-08,1,49,0.11214285714285713,0.009392424314035109,0.00959747137088328,-0.00020504705684817187
2022-12-09,1,49,-0.22612244897959183,-0.011005462761203021,-0.0089153644166855,-0.0020900983445175207
2022-12-12,1,49,-0.02357142857142857,0.01296012842858445,0.013076675199622079,-0.0001165467710376282
2022-12-13,1,49,-0.07265306122448979,0.010343970389809842,0.006514136333599257,0.0038298340562105846
2022-12-14,1,49,0.12295918367346936,-0.009489141956856118,-0.010358621831181648,0.0008694798743255298
2022-12-15,1,49,0.4172448979591837,-0.019816197278956484,-0.026226047167228515,0.006409849888272031
2022-12-16,1,49,-0.09285714285714285,-0.014611712799756505,-0.00987229285668545,-0.004739419943071055
2022-12-19,1,49,0.2889795918367347,-0.002310296295002889,-0.009333836782278233,0.007023540487275344
2022-12-20,1,49,-0.043979591836734694,-0.00015392854992117843,0.0041825190258676865,-0.004336447575788865
2022-12-21,1,49,-0.23265306122448978,0.012738793696865657,0.019350946852186857,-0.006612153155321199
2022-12-22,1,48,0.0814155449413808,-0.014610042539189062,-0.016769697382631035,0.002159654843441973
2022-12-23,1,48,0.5194311767260096,0.011962556048720008,-0.0006419345080275813,0.01260449055674759
2022-12-27,1,48,0.39253148067737736,0.004548904367063966,-0.004269710226697137,0.008818614593761103
2022-12-28,1,48,-0.09693877551020409,-0.014048401791707276,-0.01150220908432119,-0.0025461927073860864
2022-12-29,1,48,-0.18302214502822406,0.008670473072818407,0.014616478323533015,-0.005946005250714608
2022-12-30,1,48,-0.2778983933999132,-0.0033351434486584954,0.0030307922056331937,-0.006365935654291689
2023-01-03,1,47,0.009250693802035153,-0.003394601480595172,0.001749451335036419,-0.0051440528156315906
2023-01-04,1,47,-0.219472710453284,0.01299014867792656,0.016342251382786124,-0.003352102704859564
2023-01-05,1,47,-0.09470397779833489,-0.013589149232121123,-0.0011789722118834556,-0.012410177020237667
2023-01-06,1,47,-0.025439407955596672,0.023428061767992725,0.018015658061090487,0.005412403706902238
2023-01-09,1,47,0.12257169287696579,0.005642369577908713,-0.00413773220501316,0.009780101782921873
2023-01-10,1,47,-0.19380203515263647,0.0012481707850173108,0.007365242508624236,-0.006117071723606925
2023-01-11,1,48,-0.1886669561441598,0.01057402755298068,0.010341894030233618,0.0002321335227470616
2023-01-12,1,48,-0.014763352149370385,0.007768005736424122,0.005357406984951142,0.00241059875147298
2023-01-13,1,48,-0.0006513243595310464,5.9474193499697846e-05,-0.0014528266825790423,0.0015123008760787402
2023-01-17,1,48,0.07446808510638299,-0.006119743401294064,-0.013626812588198188,0.007507069186904124
2023-01-18,1,48,0.04830655666521928,-0.01595502990803569,-0.015846596903103662,-0.00010843300493202854
2023-01-19,1,48,0.3099218410768563,-0.00027250861081613565,-0.01009151106436934,0.009819002453553206
2023-01-20,1,49,-0.013775510204081633,0.010957495016777697,0.015112855137347083,-0.004155360120569386
2023-01-23,1,49,-0.23653061224489794,0.0012416514319433692,0.013248466202426985,-0.012006814770483615
2023-01-24,1,49,0.1020408163265306,-0.000930274677186127,-0.00848016525516335,0.0075498905779772234
2023-01-25,1,49,0.13744897959183672,-0.001158157996593545,0.005349734189711606,-0.006507892186305151
2023-01-26,1,49,0.05989795918367346,0.011690429279947423,0.005037809341341089,0.006652619938606334
2023-01-27,1,49,-0.21285714285714283,-0.00011897891791158299,-0.0009537399196381956,0.0008347610017266126
2023-01-30,1,49,-0.11551020408163264,-0.008292628169059013,-0.005576435802766048,-0.002716192366292965
2023-01-31,1,49,-0.23102040816326527,0.011392348570733157,0.017953435534129487,-0.00656108696339633
2023-02-01,1,49,-0.23867346938775508,0.0006372224442804941,0.006942067672704715,-0.006304845228424221
2023-02-02,1,49,-0.22459183673469385,-0.002444068781101305,0.0015916651290868783,-0.004035733910188183
2023-02-03,1,49,0.07632653061224488,-0.012707890705148838,-0.010848003699889216,-0.001859887005259622
2023-02-06,1,49,0.12306122448979592,-0.008242981180482967,-0.004382899644929649,-0.0038600815355533183
2023-02-07,1,49,-0.21999999999999997,-0.0009616005254546311,0.014960940207922343,-0.015922540733376976
2023-02-08,1,49,0.19193877551020405,-0.009084631400578358,-0.014666992067599619,0.005582360667021261
2023-02-09,1,49,-0.05448979591836734,-0.013916377906989264,-0.01133599136840698,-0.0025803865385822834
2023-02-10,1,49,0.18918367346938775,0.01400544008552107,0.002432953650857519,0.011572486434663552
2023-02-13,1,49,-0.06306122448979591,0.006349893307653387,0.008402338885724614,-0.002052445578071227
2023-02-14,1,49,-0.05622448979591836,-0.0013776923778342943,-0.004497260853964378,0.003119568476130084
2023-02-15,1,49,-0.09847189982540501,0.0018740486672864432,0.0007754828134021915,0.0010985658538842516
2023-02-16,1,49,0.11714285714285713,-0.010813833631021962,-0.015130152466094456,0.004316318835072493
2023-02-17,1,49,0.038979591836734696,-0.002274500006225777,-0.0017927901997277537,-0.0004817098064980232
2023-02-21,1,49,0.03224489795918367,-0.015653149692112713,-0.013426690720361685,-0.0022264589717510275
2023-02-22,1,49,0.08755102040816326,-0.0022973608357973684,-0.004167799050739841,0.0018704382149424725
2023-02-23,1,49,0.11489795918367346,0.00464612776949086,-0.002223876782399942,0.006870004551890802
2023-02-24,1,49,-0.010816326530612244,-0.007438893767606381,-0.0020126445254181613,-0.005426249242188219
2023-02-27,1,49,-0.07857142857142856,-0.0014597328989176428,0.0010557485540433837,-0.0025154814529610263
2023-02-28,1,49,-0.1123469387755102,-0.0027744588084463785,-0.004610980273786012,0.0018365214653396334
2023-03-01,1,49,-0.2278571428571428,-0.006701915239177292,0.002288822917393111,-0.008990738156570402
2023-03-02,1,49,0.2562244897959184,0.016520986609723187,0.011543414730991457,0.00497757187873173
2023-03-03,1,49,0.10489795918367345,0.013876969102738368,0.013181225004603614,0.0006957440981347537
2023-03-06,1,49,0.38653061224489793,0.0042069881518903675,-0.007293329648509323,0.01150031780039969
2023-03-07,1,49,0.2741836734693877,-0.011257573800494126,-0.017555960286465926,0.0062983864859718006
2023-03-08,1,49,0.14918367346938774,0.007365356501462417,0.00404478640633162,0.0033205700951307966
2023-03-09,1,49,0.2942857142857142,-0.0069754293499805775,-0.02199071089427936,0.015015281544298782
2023-03-10,1,49,0.13724489795918365,-0.012587148194617249,-0.023414986374517763,0.010827838179900514
2023-03-13,1,49,0.12785714285714284,-0.0030338565635302907,-0.015989571414669636,0.012955714851139347
2023-03-14,1,49,-0.03612244897959184,0.01747552411151243,0.014819987195858926,0.0026555369156535044
2023-03-15,1,49,-0.013061224489795917,-0.014754161213151174,-0.00387825561717487,-0.010875905595976305
2023-03-16,1,49,-0.01653061224489796,0.02023655334604173,0.016358609654553588,0.003877943691488143
2023-03-17,1,49,0.20632653061224487,-0.004064099954736977,-0.020938481891861142,0.016874381937124164
2023-03-20,1,49,-0.2765306122448979,0.006034553476349869,0.011933175580941226,-0.005898622104591357
2023-03-21,1,49,-0.09295918367346936,0.005422345427551401,0.015336051878063528,-0.009913706450512127
2023-03-22,1,49,0.17285714285714282,-0.017792451233719087,-0.022472437973817237,0.00467998674009815
2023-03-23,1,49,-0.030408163265306123,0.0017447589859451052,0.0006020508538248833,0.001142708132120222
2023-03-24,1,49,0.1941836734693877,0.005289416232520194,-0.0032256144050667825,0.008515030637586976
2023-03-27,1,49,-0.05357142857142857,0.011068839589111656,0.008634041261627527,0.0024347983274841285
2023-03-28,1,49,0.04663265306122448,0.004708143730767356,0.0010883746314140413,0.0036197690993533147
2023-03-29,1,49,-0.06734693877551019,0.01357828872492627,0.014237080094684064,-0.0006587913697577944
2023-03-30,1,49,0.10132653061224489,0.003602767182874744,0.0020167046986205245,0.0015860624842542197
2023-03-31,1,49,-0.20448979591836733,0.012081687684239917,0.015957347325135984,-0.003875659640896067
2023-04-03,1,49,0.012142857142857141,0.0070932581728622825,0.003095268575928666,0.003997989596933617
2023-04-04,1,49,0.08938775510204082,-0.009391029496939185,-0.00860317657380056,-0.0007878529231386249
2023-04-05,1,49,-0.03908163265306122,0.007066617597779756,0.002209918414806025,0.004856699182973731
2023-04-06,1,49,0.1383673469387755,0.004893697399660613,0.002779707373654023,0.0021139900260065897
2023-04-10,1,49,-0.06857142857142856,0.0025792037040391347,0.009741290762387746,-0.007162087058348612
2023-04-11,1,49,-0.18765306122448977,0.002588034107420123,0.009081844802994541,-0.006493810695574418
2023-04-12,1,49,-0.16153061224489795,-0.004206326784900183,8.318235760959889e-05,-0.004289509142509782
2023-04-13,1,49,-0.4397959183673468,-0.002411108704789322,0.011780483315223744,-0.014191592020013067
2023-04-14,1,49,-0.2446938775510204,-0.00522609461661655,-9.683826622096535e-05,-0.0051292563503955845
2023-04-17,1,49,0.05357142857142857,0.011519799094194604,0.008327103286241151,0.003192695807953453
2023-04-18,1,49,-0.06775510204081632,-0.0007812633277655245,-0.00023040913625338444,-0.0005508541915121401
2023-04-19,1,49,0.0910204081632653,0.0017274645460124804,0.007730609725844976,-0.006003145179832496
2023-04-20,1,49,0.02816326530612245,0.0014159798978152117,-0.0035234161589634055,0.004939396056778617
2023-04-21,1,49,-0.03071428571428571,-0.0010065580706532184,0.00042293267914439436,-0.0014294907497976127
2023-04-24,1,49,-0.2910204081632653,0.0019530510392790855,0.006922202114341654,-0.004969151075062569
2023-04-25,1,49,-0.10591836734693877,-0.023106950719598684,-0.016258151046521382,-0.006848799673077301
2023-04-26,1,49,0.11316326530612243,-0.01585848415880615,-0.013983968750992257,-0.001874515407813894
2023-04-27,1,49,0.14051020408163264,0.021982718441688687,0.015945765885547993,0.006036952556140694
2023-04-28,1,49,0.20132653061224487,0.008381461494226116,0.0062085405028364056,0.002172920991389711
2023-05-01,1,49,0.0008163265306122448,0.0024711409166920826,-0.002706458668970013,0.005177599585662096
2023-05-02,1,49,0.011836734693877549,-0.011723730713834802,-0.017005734026919343,0.005282003313084541
2023-05-03,1,49,-0.23193877551020406,-0.0286510026560445,-0.004597287105022459,-0.02405371555102204
2023-05-04,1,49,0.20153061224489793,0.006395281540009434,-0.010111056969044487,0.01650633850905392
2023-05-05,1,49,0.07061224489795917,0.01839596652918619,0.013783200242237805,0.004612766286948386
2023-05-08,1,49,0.07653061224489796,0.008877502039207674,0.0032302646554640177,0.005647237383743656
2023-05-09,1,49,0.3866935382262925,-0.002364777375655036,-0.010418603652357052,0.008053826276702016
2023-05-10,1,49,0.03448979591836734,-0.002367210203044312,-0.0006177302676441738,-0.0017494799354001384
2023-05-11,1,49,0.0011224489795918367,-0.009353151862118969,-0.013244349403102929,0.0038911975409839598
2023-05-12,1,49,-0.02040816326530612,-0.003098671885795312,-0.003090457851568017,-8.214034227294921e-06
2023-05-15,1,49,0.09846938775510203,0.010059781804548317,0.007436375245821488,0.0026234065587268296
2023-05-16,1,49,-0.00836734693877551,-0.009625178599406436,-0.013623940150257486,0.0039987615508510505
2023-05-17,1,49,0.12642857142857142,0.018056880113543793,0.0127686712992916,0.0052882088142521926
2023-05-18,1,49,-0.08051020408163265,0.005876075652931212,0.01047162406016776,-0.004595548407236548
2023-05-19,1,49,0.13193877551020408,0.00043518020918493773,-0.005394178841070802,0.00582935905025574
2023-05-22,1,49,-0.05010204081632653,0.0017321407819764767,0.0024121763215866343,-0.0006800355396101576
2023-05-23,1,49,-0.0910204081632653,-0.004475931974970837,-0.005238455977530304,0.0007625240025594662
2023-05-24,1,49,0.1627551020408163,-0.009076065752802131,-0.012723337422567878,0.003647271669765747
2023-05-25,1,49,0.036224489795918365,0.030525147162259937,-0.0045460091259364515,0.03507115628819639
2023-05-26,1,49,-0.023673469387755098,0.01103496901875769,0.0041943603166270105,0.00684060870213068
2023-05-30,1,49,-0.10081632653061223,-0.004705510519915923,-0.0019250423180629467,-0.0027804682018529765
2023-05-31,1,49,0.29265306122448975,-0.0010693145111234648,-0.013946830660659444,0.01287751614953598
2023-06-01,1,49,-0.032755102040816324,0.00046011652219242195,0.0022171197924125943,-0.0017570032702201724
2023-06-02,1,49,-0.3639795918367347,0.011197040270281112,0.036952726654127285,-0.025755686383846173
2023-06-05,1,49,0.3398979591836734,0.001323335983465912,-0.008002617103915526,0.009325953087381437
2023-06-06,1,49,-0.12091836734693878,-0.0019055198354963054,0.006642675188172397,-0.008548195023668702
2023-06-07,1,49,0.08510204081632654,0.013524537533598769,0.011129850517994026,0.0023946870156047427
2023-06-08,1,49,0.09132653061224488,0.009931218794994857,0.006084551356801502,0.0038466674381933547
2023-06-09,1,49,0.04979591836734693,0.001937163042215495,-0.0038403133531346046,0.0057774763953501
2023-06-12,1,49,-0.11897959183673468,0.0033690077915825346,0.003286552806755815,8.245498482671977e-05
2023-06-13,1,49,-0.1470408163265306,0.003730218322080747,0.007867911923192793,-0.004137693601112046
2023-06-14,1,49,0.08295918367346938,-0.0012104077534186518,-0.006411415854649722,0.00520100810123107
2023-06-15,1,49,0.015918367346938776,0.011814332941009819,0.011973595400975843,-0.0001592624599660239
2023-06-16,1,49,0.21285714285714283,0.005430409810816206,-0.003795913464377724,0.00922632327519393
2023-06-20,1,49,0.19816326530612244,-0.011139043467155708,-0.01316976747522922,0.0020307240080735117
2023-06-21,1,49,-0.18244897959183673,-0.007474331070399987,0.0011977850147735964,-0.008672116085173584
2023-06-22,1,49,0.035714285714285705,-0.006299735666875183,-0.006876712374596367,0.0005769767077211836
2023-06-23,1,49,-0.31224489795918364,-0.011503563809390027,-0.0039055560156826047,-0.007598007793707422
2023-06-26,1,49,0.07795918367346939,0.00762959419876238,0.004661085585606369,0.002968508613156011
2023-06-27,1,49,-0.06051020408163265,0.005145909545435046,0.0029988806610478213,0.0021470288843872245
2023-06-28,1,49,-0.3174489795918367,-0.0063431310023640665,0.0005760225188529885,-0.006919153521217055
2023-06-29,1,49,0.0002040816326530612,0.006537127564707135,0.008008995556310246,-0.0014718679916031112
2023-06-30,1,49,0.17122448979591834,0.008286612516152491,0.0036274048575406625,0.0046592076586118285
2023-07-03,1,49,0.165,0.007455112103019102,0.005652388613387411,0.001802723489631691
2023-07-05,1,49,0.30081632653061224,-0.0005433954834529242,-0.011697808265732721,0.011154412782279797
2023-07-06,1,49,0.33836734693877546,-0.009136244738128418,-0.018174064360906295,0.009037819622777877
2023-07-07,1,49,-0.2724489795918367,-0.004351898338571259,0.011868323857700955,-0.016220222196272213
2023-07-10,1,49,-0.15846938775510203,0.00688648483124219,0.006744093103493578,0.00014239172774861177
2023-07-11,1,49,-0.12489795918367347,0.017913238656124642,0.0217759997201809,-0.003862761064056256
2023-07-12,1,49,0.04255102040816327,0.011450658757257249,0.006828342931692482,0.004622315825564767
2023-07-13,1,49,0.205,0.005494645214317062,0.0028772411284418245,0.0026174040858752373
2023-07-14,1,49,0.19459183673469385,-0.007492821293881069,-0.010170021007168203,0.002677199713287134
2023-07-17,1,49,-0.06306122448979591,-0.009064656400633309,-0.0063586585326626715,-0.002705997867970637
2023-07-18,1,49,-0.3441836734693877,-0.0025224439733628643,0.014422654112375397,-0.016945098085738262
2023-07-19,1,49,-0.03683673469387755,0.007292705142846389,0.006283073375705501,0.0010096317671408886
2023-07-20,1,49,-0.021122448979591837,0.005122074732076221,0.008086052769326427,-0.0029639780372502063
2023-07-21,1,49,0.09857142857142856,0.008369973092182691,0.0038078803836240935,0.0045620927085585974
2023-07-24,1,49,-0.07877551020408162,0.00017969064526631717,0.007061707956738513,-0.006882017311472195
2023-07-25,1,48,0.020516717325227963,0.004135137274784739,0.005991965146548724,-0.001856827871763985
2023-07-26,1,49,-0.0003061224489795918,-0.003641248533492414,-0.0009081911860100433,-0.0027330573474823707
2023-07-27,1,49,-0.25397959183673463,-0.01457885238688308,0.0004830284605355568,-0.015061880847418637
2023-07-28,1,49,-0.09877551020408162,0.0006708976841521497,0.0018024114633156613,-0.0011315137791635117
2023-07-31,1,49,-0.07857142857142856,0.003412977680660012,0.007554013240597087,-0.0041410355599370745
2023-08-01,1,49,0.16326530612244897,0.00020071746708623107,-0.004735861292287116,0.004936578759373347
2023-08-02,1,49,0.08438775510204079,-0.013795654269211888,-0.013252648124485851,-0.0005430061447260371
2023-08-03,1,49,-0.17632653061224488,-0.009099915591098762,0.0022795964286117026,-0.011379512019710464
2023-08-04,1,49,-0.09591836734693877,0.0010405085198216479,-0.0005879528477073329,0.0016284613675289807
2023-08-07,1,49,-0.05612244897959183,0.006390445391834654,0.009053083798852453,-0.002662638407017799
2023-08-08,1,49,-0.13816326530612244,-0.008463419691868191,-0.0031905727284264143,-0.005272846963441777
2023-08-09,1,49,0.07377551020408163,-0.001939201402855828,-0.006135764212829292,0.004196562809973464
2023-08-10,1,49,-0.07663265306122448,-0.0020645291297937463,0.0008393315969562362,-0.0029038607267499825
2023-08-11,1,49,-0.07510204081632653,0.0002713298147222432,0.0032666395566272907,-0.0029953097419050476
2023-08-14,1,49,0.10806122448979592,0.001024437113851573,0.0001973166874008614,0.0008271204264507115
2023-08-15,1,49,0.12193877551020406,-0.013445104608706649,-0.016027822897444127,0.002582718288737478
2023-08-16,1,49,-0.029489795918367343,-0.006702709317989474,-0.0054948634007894424,-0.001207845917200032
2023-08-17,1,49,-0.10836734693877549,-0.0034071881739733633,-0.001525423936673974,-0.0018817642372993893
2023-08-18,1,49,0.22612244897959183,0.004486215917335034,-0.0029538130872909735,0.007440029004626008
2023-08-21,1,49,-0.09224489795918366,-0.0032732584099813946,-0.003368412277387637,9.515386740624248e-05
2023-08-22,1,49,0.26428571428571423,-0.003824115640485537,-0.011585081159789722,0.007760965519304185
2023-08-23,1,49,-0.03336734693877551,0.006038346035170184,0.008174241217737157,-0.0021358951825669733
2023-08-24,1,49,-0.23499999999999996,-0.015235419935112548,-0.00482877735524154,-0.010406642579871008
2023-08-25,1,49,-0.011224489795918367,0.0026788960237483896,0.003360763937303347,-0.0006818679135549574
2023-08-28,1,49,-0.21071428571428566,0.00638367818811938,0.009288685389512589,-0.0029050072013932088
2023-08-29,1,49,-0.14397959183673467,0.011083070588275058,0.01397332758579591,-0.002890256997520853
2023-08-30,1,49,0.23887755102040814,0.0008462245866004859,-0.0003160014083606333,0.0011622259949611192
2023-08-31,1,49,0.012448979591836733,-0.0018296204340650158,-0.004861367371380333,0.003031746937315317
2023-09-01,1,49,0.02704081632653061,0.007493142158934684,0.008010861228848346,-0.0005177190699136615
2023-09-05,1,49,0.02561224489795918,-0.011286088641652347,-0.009512875928056212,-0.001773212713596135
2023-09-06,1,49,0.009693877551020406,-0.004491741083062517,-0.008870513452240388,0.00437877236917787
2023-09-07,1,49,0.2808163265306122,0.004312866451340403,-0.012848721644355453,0.017161588095695856
2023-09-08,1,49,-0.07530612244897958,0.0033940434866346235,0.00625615475463807,-0.0028621112680034463
2023-09-11,1,49,-0.06928571428571427,0.00268469364704077,0.0025998084417984246,8.488520524234551e-05
2023-09-12,1,49,-0.11836734693877549,-0.0017419762775275904,0.0010218772744907802,-0.0027638535520183704
2023-09-13,1,49,0.1243877551020408,0.00109612241309478,-0.003960233347054285,0.0050563557601490654
2023-09-14,1,49,-0.11622448979591835,0.01094754374657616,0.015393100238969781,-0.0044455564923936205
2023-09-15,1,49,-0.26051020408163267,-0.017809358904087712,-0.00690503150854201,-0.010904327395545702
2023-09-18,1,49,-0.017551020408163264,-0.0009648099343256833,-0.001864157682141691,0.0008993477478160077
2023-09-19,1,49,0.12061224489795919,-0.0011131288006217654,-0.003914239378566966,0.0028011105779452003
2023-09-20,1,49,-0.07979591836734692,-0.006235813731492313,-0.005821929320770081,-0.00041388441072223205
2023-09-21,1,49,-0.34153061224489795,-0.024242080105150766,-0.013413980372792005,-0.010828099732358761
2023-09-22,1,49,0.10326530612244897,-0.0006841786079109125,-0.005560731655423059,0.004876553047512147
2023-09-25,1,49,-0.1090816326530612,-0.0008146989255806703,0.005482792268649228,-0.006297491194229898
2023-09-26,1,49,-0.23499999999999996,-0.01550188044314521,-0.004632250423982742,-0.010869630019162468
2023-09-27,1,49,-0.08724489795918368,-0.015249658194649796,-0.0009404046469355048,-0.014309253547714292
2023-09-28,1,49,0.013163265306122449,-0.0014726186205978099,0.004479686745626192,-0.005952305366224002
2023-09-29,1,49,-0.09724489795918365,-0.003442405232556922,0.0054352948426519155,-0.008877700075208838
2023-10-02,1,49,-0.13081632653061223,-0.023849429277475943,-0.009698237655850959,-0.014151191621624985
2023-10-03,1,49,-0.05928571428571428,-0.00818242952857634,-0.011938399509925405,0.003755969981349064
2023-10-04,1,49,0.1330612244897959,-0.0014721399284667092,0.002947217673966687,-0.004419357602433396
