date,ticker,signal_z,coverage_window,signal_observations,coverage_21d,signal_lookback
2020-06-08,COP,-0.5405005280850161,0.9047619047619048,19,0.9047619047619048,21
2020-06-08,CVX,-1.1278285210765102,1.0,21,1.0,21
2020-06-08,D,1.1247608939226121,0.7142857142857143,15,0.7142857142857143,21
2020-06-08,DD,-0.5726561750718407,0.8095238095238095,17,0.8095238095238095,21
2020-06-08,DIS,-0.4050269328686501,1.0,21,1.0,21
2020-06-08,DOW,1.1259166031756596,0.9047619047619048,19,0.9047619047619048,21
2020-06-08,DUK,0.9876685373517406,0.7142857142857143,15,0.7142857142857143,21
2020-06-08,EA,1.3013618775982894,0.9523809523809523,20,0.9523809523809523,21
2020-06-08,GE,-1.361794582120359,0.9047619047619048,19,0.9047619047619048,21
2020-06-08,GILD,-0.21591476720104336,0.9523809523809523,20,0.9523809523809523,21
2020-06-08,GS,-1.373906824003233,1.0,21,1.0,21
2020-06-08,INTC,-0.37283395886748505,1.0,21,1.0,21
2020-06-08,KO,0.7767681082741031,0.9047619047619048,19,0.9047619047619048,21
2020-06-08,MMM,0.03879340101752974,0.8095238095238095,17,0.8095238095238095,21
2020-06-08,MRK,-0.4430200814465766,0.9523809523809523,20,0.9523809523809523,21
2020-06-08,MS,0.11004541155053384,1.0,21,1.0,21
2020-06-08,NEE,1.5348919632287905,0.8571428571428571,18,0.8571428571428571,21
2020-06-08,NEM,0.0746244763686495,1.0,21,1.0,21
2020-06-08,NKE,-0.5996252945212964,0.8571428571428571,18,0.8571428571428571,21
2020-06-08,NUE,0.25745330793314275,0.38095238095238093,8,0.38095238095238093,21
2020-06-08,NVDA,2.0523930616996218,0.8095238095238095,17,0.8095238095238095,21
2020-06-08,O,-0.8188779205873714,0.8095238095238095,17,0.8095238095238095,21
2020-06-08,OXY,-0.7898845341632057,1.0,21,1.0,21
2020-06-08,PLD,-1.5335317675044957,0.3333333333333333,7,0.3333333333333333,21
2020-06-08,PSA,1.4656566072364385,0.6190476190476191,13,0.6190476190476191,21
2020-06-08,QCOM,-0.2967704657721566,0.8571428571428571,18,0.8571428571428571,21
2020-06-08,SBUX,-0.44666913628143196,0.9523809523809523,20,0.9523809523809523,21
2020-06-08,SHW,-0.33768315763836765,0.5238095238095238,11,0.5238095238095238,21
2020-06-08,SLB,1.541462741015454,0.8571428571428571,18,0.8571428571428571,21
2020-06-08,SO,0.7035249709206858,0.7619047619047619,16,0.7619047619047619,21
2020-06-08,T,-0.12599164721932452,1.0,21,1.0,21
2020-06-08,TMUS,0.18872717851163556,0.9047619047619048,19,0.9047619047619048,21
2020-06-08,TTWO,-0.8304629013114684,0.7619047619047619,16,0.7619047619047619,21
2020-06-08,UPS,2.5,0.8095238095238095,17,0.8095238095238095,21
2020-06-08,USB,0.862177665736156,0.9523809523809523,20,0.9523809523809523,21
2020-06-08,V,-0.012649406358314028,1.0,21,1.0,21
2020-06-08,WFC,0.08930800463557774,1.0,21,1.0,21
2020-06-08,WMT,-1.2283179998862854,1.0,21,1.0,21
2020-06-08,XOM,-0.7769245475229921,1.0,21,1.0,21
2020-06-09,ABBV,-0.0875668723250563,1.0,21,1.0,21
2020-06-09,ABT,-1.1898440032813573,0.8571428571428571,18,0.8571428571428571,21
2020-06-09,ADBE,0.7467945751350691,0.8571428571428571,18,0.8571428571428571,21
2020-06-09,AEP,-1.0472204462712686,0.2857142857142857,6,0.2857142857142857,21
2020-06-09,AMD,-0.5893503602298458,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,AMGN,-0.42442528143264413,0.8095238095238095,17,0.8095238095238095,21
2020-06-09,AMT,0.14257647569701454,0.7142857142857143,15,0.7142857142857143,21
2020-06-09,BA,-0.5406076636869906,1.0,21,1.0,21
2020-06-09,CAT,2.5,0.9047619047619048,19,0.9047619047619048,21
2020-06-09,CCI,-0.8573723418704142,0.7619047619047619,16,0.7619047619047619,21
2020-06-09,CMCSA,-1.2365101291087026,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,COP,-0.3012439599217,0.9047619047619048,19,0.9047619047619048,21
2020-06-09,CVX,-1.102927187281699,1.0,21,1.0,21
2020-06-09,D,1.260181092480723,0.6666666666666666,14,0.6666666666666666,21
2020-06-09,DD,-0.4855845673568098,0.7619047619047619,16,0.7619047619047619,21
2020-06-09,DIS,-0.3820382545049249,1.0,21,1.0,21
2020-06-09,DOW,0.9959155778361377,0.9047619047619048,19,0.9047619047619048,21
2020-06-09,DUK,1.4742233645021645,0.7142857142857143,15,0.7142857142857143,21
2020-06-09,EA,1.168949587542374,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,GE,-1.5327764398189316,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,GILD,-0.29486701546177524,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,GS,-0.8472165592588703,1.0,21,1.0,21
2020-06-09,INTC,-0.4426415782914034,1.0,21,1.0,21
2020-06-09,KO,0.6710020960216971,0.9047619047619048,19,0.9047619047619048,21
2020-06-09,MMM,-0.21540417135367992,0.8095238095238095,17,0.8095238095238095,21
2020-06-09,MRK,-0.4726181707939702,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,MS,0.18297680177976072,1.0,21,1.0,21
2020-06-09,NEE,1.3982895472310581,0.8095238095238095,17,0.8095238095238095,21
2020-06-09,NEM,0.07897026844675159,1.0,21,1.0,21
2020-06-09,NKE,-0.30450407833073073,0.8571428571428571,18,0.8571428571428571,21
2020-06-09,NUE,0.2381458365707547,0.38095238095238093,8,0.38095238095238093,21
2020-06-09,NVDA,1.8212435506699336,0.8095238095238095,17,0.8095238095238095,21
2020-06-09,O,-1.1935966314042112,0.8095238095238095,17,0.8095238095238095,21
2020-06-09,OXY,-0.8303370550087787,1.0,21,1.0,21
2020-06-09,PLD,-1.4713977664336169,0.3333333333333333,7,0.3333333333333333,21
2020-06-09,PSA,1.5800123447190062,0.6190476190476191,13,0.6190476190476191,21
2020-06-09,QCOM,-0.7610904831113975,0.8571428571428571,18,0.8571428571428571,21
2020-06-09,SBUX,-0.4787757355243901,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,SHW,-0.32992798581092875,0.5238095238095238,11,0.5238095238095238,21
2020-06-09,SLB,1.3011967829957993,0.8571428571428571,18,0.8571428571428571,21
2020-06-09,SO,1.1325976449939164,0.7619047619047619,16,0.7619047619047619,21
2020-06-09,T,-0.39298936993196865,1.0,21,1.0,21
2020-06-09,TMUS,0.10290969409888853,0.9047619047619048,19,0.9047619047619048,21
2020-06-09,TTWO,-0.7965191463333839,0.8095238095238095,17,0.8095238095238095,21
2020-06-09,UPS,2.400907792386215,0.8571428571428571,18,0.8571428571428571,21
2020-06-09,USB,0.7521151609120319,0.9523809523809523,20,0.9523809523809523,21
2020-06-09,V,0.3144782599168182,1.0,21,1.0,21
2020-06-09,WFC,0.20038148717292925,1.0,21,1.0,21
2020-06-09,WMT,-1.0335710944485912,1.0,21,1.0,21
2020-06-09,XOM,-0.9015763060963566,1.0,21,1.0,21
2020-06-10,ABBV,-0.19948630699324993,1.0,21,1.0,21
2020-06-10,ABT,-1.0960228267729974,0.8095238095238095,17,0.8095238095238095,21
2020-06-10,ADBE,0.5723530785298864,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,AEP,-1.0232653066845752,0.2857142857142857,6,0.2857142857142857,21
2020-06-10,AMD,-0.5088918942842968,1.0,21,1.0,21
2020-06-10,AMGN,-0.5742019442404355,0.7619047619047619,16,0.7619047619047619,21
2020-06-10,AMT,0.12152150924893584,0.6666666666666666,14,0.6666666666666666,21
2020-06-10,BA,-0.36372969143061784,1.0,21,1.0,21
2020-06-10,CAT,2.3017331972082804,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,CCI,-0.8659938899397944,0.8095238095238095,17,0.8095238095238095,21
2020-06-10,CMCSA,-1.2056175011895423,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,COP,0.24626608369919298,0.9047619047619048,19,0.9047619047619048,21
2020-06-10,CVX,-1.1602050697228032,1.0,21,1.0,21
2020-06-10,D,1.1979999215304902,0.6666666666666666,14,0.6666666666666666,21
2020-06-10,DD,-0.5864117792815755,0.7142857142857143,15,0.7142857142857143,21
2020-06-10,DIS,-0.4552820314711101,1.0,21,1.0,21
2020-06-10,DOW,1.4507402931192086,0.9047619047619048,19,0.9047619047619048,21
2020-06-10,DUK,1.542613328655357,0.7142857142857143,15,0.7142857142857143,21
2020-06-10,EA,1.0685643361624906,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,GE,-1.0559843004846936,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,GILD,-0.23852783020265944,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,GS,-0.6411406708508693,1.0,21,1.0,21
2020-06-10,INTC,-0.4615541313633568,1.0,21,1.0,21
2020-06-10,KO,0.6001995315144952,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,MMM,-0.5618148157745431,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,MRK,-0.5196078268164024,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,MS,0.0703932983348207,1.0,21,1.0,21
2020-06-10,NEE,1.4803803773491093,0.7619047619047619,16,0.7619047619047619,21
2020-06-10,NEM,-0.12644156908346948,1.0,21,1.0,21
2020-06-10,NKE,-0.23139201948440669,0.8095238095238095,17,0.8095238095238095,21
2020-06-10,NUE,0.21499215619169584,0.38095238095238093,8,0.38095238095238093,21
2020-06-10,NVDA,1.602860658136227,0.8095238095238095,17,0.8095238095238095,21
2020-06-10,O,-1.3432302104852774,0.8095238095238095,17,0.8095238095238095,21
2020-06-10,OXY,-0.9310554824473327,1.0,21,1.0,21
2020-06-10,PLD,-1.4318964799813771,0.3333333333333333,7,0.3333333333333333,21
2020-06-10,PSA,1.5076791047122753,0.6190476190476191,13,0.6190476190476191,21
2020-06-10,QCOM,-1.1245730692267217,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,SBUX,-0.6584522937071288,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,SHW,-0.33226169620706214,0.5238095238095238,11,0.5238095238095238,21
2020-06-10,SLB,1.6068761299308778,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,SO,1.2179660320365773,0.7142857142857143,15,0.7142857142857143,21
2020-06-10,T,-0.40855729329236734,1.0,21,1.0,21
2020-06-10,TMUS,-0.12985767553904484,0.9047619047619048,19,0.9047619047619048,21
2020-06-10,TTWO,-0.7817522378070548,0.8095238095238095,17,0.8095238095238095,21
2020-06-10,UPS,2.5,0.8571428571428571,18,0.8571428571428571,21
2020-06-10,USB,0.5817192786538136,0.9523809523809523,20,0.9523809523809523,21
2020-06-10,V,0.3089755286259112,1.0,21,1.0,21
2020-06-10,WFC,0.3261409568876049,1.0,21,1.0,21
2020-06-10,WMT,-0.8139478119283833,1.0,21,1.0,21
2020-06-10,XOM,-0.8261725365154302,1.0,21,1.0,21
2020-06-11,ABBV,-0.17454890207556853,1.0,21,1.0,21
2020-06-11,ABT,-1.0611604483111376,0.7619047619047619,16,0.7619047619047619,21
2020-06-11,ADBE,0.5158384473750003,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,AEP,-1.0700205849401068,0.3333333333333333,7,0.3333333333333333,21
2020-06-11,AMD,-0.6258634732480077,1.0,21,1.0,21
2020-06-11,AMGN,-0.44906803187017535,0.7619047619047619,16,0.7619047619047619,21
2020-06-11,AMT,0.10940523281812145,0.6190476190476191,13,0.6190476190476191,21
2020-06-11,BA,-0.353621836840575,1.0,21,1.0,21
2020-06-11,CAT,2.413361770122595,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,CCI,-0.8324288741288557,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,CMCSA,-1.4418429832065862,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,COP,0.0683246192947805,0.9047619047619048,19,0.9047619047619048,21
2020-06-11,CVX,-0.9121180670363183,1.0,21,1.0,21
2020-06-11,D,0.8084433338103152,0.6666666666666666,14,0.6666666666666666,21
2020-06-11,DD,-0.5004291807603402,0.6666666666666666,14,0.6666666666666666,21
2020-06-11,DIS,-0.4209478481170299,1.0,21,1.0,21
2020-06-11,DOW,1.5611079404503738,0.8571428571428571,18,0.8571428571428571,21
2020-06-11,DUK,1.729006791153349,0.6666666666666666,14,0.6666666666666666,21
2020-06-11,EA,0.8267887893935877,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,GE,-1.3344690273099296,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,GILD,-0.2731022316751443,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,GS,-0.7149234638878036,1.0,21,1.0,21
2020-06-11,INTC,-0.6183928658171806,1.0,21,1.0,21
2020-06-11,KO,0.47334971443122126,0.8571428571428571,18,0.8571428571428571,21
2020-06-11,MMM,-0.4713065342413624,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,MRK,-0.35933836822131615,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,MS,0.11840971049047107,1.0,21,1.0,21
2020-06-11,NEE,1.361661882903764,0.7619047619047619,16,0.7619047619047619,21
2020-06-11,NEM,-0.141256123323034,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,NKE,-0.477523184542218,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,NUE,0.492253718896897,0.3333333333333333,7,0.3333333333333333,21
2020-06-11,NVDA,1.7869993047577544,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,O,-1.3009693581035693,0.8571428571428571,18,0.8571428571428571,21
2020-06-11,OXY,-1.0283154968751846,1.0,21,1.0,21
2020-06-11,PLD,-1.3626892270475923,0.2857142857142857,6,0.2857142857142857,21
2020-06-11,PSA,1.9032712324913332,0.5714285714285714,12,0.5714285714285714,21
2020-06-11,QCOM,-1.0878321848293733,0.8571428571428571,18,0.8571428571428571,21
2020-06-11,SBUX,-0.6035868043632385,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,SHW,-0.3052519773550889,0.5238095238095238,11,0.5238095238095238,21
2020-06-11,SLB,1.3418575165066076,0.8571428571428571,18,0.8571428571428571,21
2020-06-11,SO,1.1438953082773151,0.6666666666666666,14,0.6666666666666666,21
2020-06-11,T,-0.4464326777252463,1.0,21,1.0,21
2020-06-11,TMUS,0.03380842415194232,0.8571428571428571,18,0.8571428571428571,21
2020-06-11,TTWO,-0.549321280558774,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,UPS,2.3926376346854172,0.8095238095238095,17,0.8095238095238095,21
2020-06-11,USB,0.7640048776363927,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,V,0.2989109711856026,0.9523809523809523,20,0.9523809523809523,21
2020-06-11,WFC,0.33102750520566504,1.0,21,1.0,21
2020-06-11,WMT,-0.7830060669658471,1.0,21,1.0,21
2020-06-11,XOM,-0.774597622661912,1.0,21,1.0,21
2020-06-12,ABBV,0.09948393992772217,1.0,21,1.0,21
2020-06-12,ABT,-0.8332248038938821,0.7619047619047619,16,0.7619047619047619,21
2020-06-12,ADBE,0.47137566145293125,0.8095238095238095,17,0.8095238095238095,21
2020-06-12,AEP,-1.1398006975417576,0.3333333333333333,7,0.3333333333333333,21
2020-06-12,AMD,-0.36828890332189484,1.0,21,1.0,21
2020-06-12,AMGN,-0.5915978001291422,0.8095238095238095,17,0.8095238095238095,21
2020-06-12,AMT,0.06944001224553564,0.5714285714285714,12,0.5714285714285714,21
2020-06-12,BA,-0.511471216410808,1.0,21,1.0,21
2020-06-12,CAT,2.498043651959535,0.8095238095238095,17,0.8095238095238095,21
2020-06-12,CCI,-0.18479978010716774,0.7619047619047619,16,0.7619047619047619,21
2020-06-12,CMCSA,-1.5167144918437474,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,COP,0.06174300796402763,0.9047619047619048,19,0.9047619047619048,21
2020-06-12,CVX,-1.0197124594501141,1.0,21,1.0,21
2020-06-12,D,0.525302914408809,0.6190476190476191,13,0.6190476190476191,21
2020-06-12,DD,-0.5386157674261656,0.6190476190476191,13,0.6190476190476191,21
2020-06-12,DIS,-0.5742894311811187,1.0,21,1.0,21
2020-06-12,DOW,1.3800216454770386,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,DUK,1.740227034744539,0.6190476190476191,13,0.6190476190476191,21
2020-06-12,EA,0.5357740062678026,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,GE,-1.3231917495798093,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,GILD,-0.3252871789527446,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,GS,-0.7857146283641039,1.0,21,1.0,21
2020-06-12,INTC,-0.6383721208290163,1.0,21,1.0,21
2020-06-12,KO,0.281738959437705,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,MMM,-0.49841479720899245,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,MRK,-0.32081096562293737,1.0,21,1.0,21
2020-06-12,MS,0.30267877033681534,1.0,21,1.0,21
2020-06-12,NEE,1.5086070506455769,0.7619047619047619,16,0.7619047619047619,21
2020-06-12,NEM,-0.2017844049615177,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,NKE,-0.6010674204547264,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,NUE,0.9946586840160933,0.38095238095238093,8,0.38095238095238093,21
2020-06-12,NVDA,1.8920429310850493,0.7619047619047619,16,0.7619047619047619,21
2020-06-12,O,-0.8469494293365827,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,OXY,-1.0903248987643754,1.0,21,1.0,21
2020-06-12,PLD,-1.2766471617002777,0.3333333333333333,7,0.3333333333333333,21
2020-06-12,PSA,2.426112074046895,0.5714285714285714,12,0.5714285714285714,21
2020-06-12,QCOM,-0.9107918516371982,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,SBUX,-0.700636007263425,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,SHW,-0.38493663643873477,0.5238095238095238,11,0.5238095238095238,21
2020-06-12,SLB,0.4095297669080947,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,SO,1.1330779167122005,0.6666666666666666,14,0.6666666666666666,21
2020-06-12,T,-0.47427955187861726,1.0,21,1.0,21
2020-06-12,TMUS,-0.0946447013366464,0.8571428571428571,18,0.8571428571428571,21
2020-06-12,TTWO,-0.6637288310859223,0.8095238095238095,17,0.8095238095238095,21
2020-06-12,UPS,2.274782102463129,0.8095238095238095,17,0.8095238095238095,21
2020-06-12,USB,0.7073289535410292,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,V,0.5580334234014612,0.9523809523809523,20,0.9523809523809523,21
2020-06-12,WFC,0.3011230225677277,1.0,21,1.0,21
2020-06-12,WMT,-0.8346921689452779,1.0,21,1.0,21
2020-06-12,XOM,-0.9203356739430117,1.0,21,1.0,21
2020-06-15,ABBV,0.11009688693534775,0.9523809523809523,20,0.9523809523809523,21
2020-06-15,ABT,-0.7519907344507726,0.7619047619047619,16,0.7619047619047619,21
2020-06-15,ADBE,0.2954888410003204,0.8095238095238095,17,0.8095238095238095,21
2020-06-15,AEP,-1.1443740143956054,0.3333333333333333,7,0.3333333333333333,21
2020-06-15,AMD,-0.2709317405513229,1.0,21,1.0,21
2020-06-15,AMGN,-0.706378548364495,0.8095238095238095,17,0.8095238095238095,21
2020-06-15,AMT,-0.18119289137687936,0.5238095238095238,11,0.5238095238095238,21
2020-06-15,BA,-0.3808587823048532,1.0,21,1.0,21
2020-06-15,CAT,2.4050178363749315,0.8095238095238095,17,0.8095238095238095,21
2020-06-15,CCI,-0.06900321591686846,0.7142857142857143,15,0.7142857142857143,21
2020-06-15,CMCSA,-1.5240415322352168,0.9047619047619048,19,0.9047619047619048,21
2020-06-15,COP,0.27680005665691493,0.9047619047619048,19,0.9047619047619048,21
2020-06-15,CVX,-0.49252479060504256,1.0,21,1.0,21
2020-06-15,D,0.5591096997278324,0.6190476190476191,13,0.6190476190476191,21
2020-06-15,DD,-0.34858801623335284,0.6190476190476191,13,0.6190476190476191,21
2020-06-15,DIS,-0.6653434349997079,1.0,21,1.0,21
2020-06-15,DOW,1.0381814777360665,0.8571428571428571,18,0.8571428571428571,21
2020-06-15,DUK,1.640596736053984,0.5714285714285714,12,0.5714285714285714,21
2020-06-15,EA,0.3808439613207368,0.9523809523809523,20,0.9523809523809523,21
2020-06-15,GE,-1.5525092836171488,0.9523809523809523,20,0.9523809523809523,21
2020-06-15,GILD,-0.36181955122252935,0.9523809523809523,20,0.9523809523809523,21
2020-06-15,GS,-0.875010247994049,1.0,21,1.0,21
2020-06-15,INTC,-0.5386585096239855,1.0,21,1.0,21
2020-06-15,KO,0.5828596284056743,0.8571428571428571,18,0.8571428571428571,21
2020-06-15,MMM,-0.42029158037052083,0.8095238095238095,17,0.8095238095238095,21
2020-06-15,MRK,-0.3716952538409666,1.0,21,1.0,21
2020-06-15,MS,0.18447389495674776,1.0,21,1.0,21
2020-06-15,NEE,1.6870206846015674,0.7619047619047619,16,0.7619047619047619,21
2020-06-15,NEM,-0.3197540005735724,0.9523809523809523,20,0.9523809523809523,21
2020-06-15,NKE,-0.5932231087176996,0.8571428571428571,18,0.8571428571428571,21
2020-06-15,NUE,1.422427663345006,0.3333333333333333,7,0.3333333333333333,21
2020-06-15,NVDA,1.8125486437780332,0.7142857142857143,15,0.7142857142857143,21
2020-06-15,O,-1.09970379325787,0.8095238095238095,17,0.8095238095238095,21
2020-06-15,OXY,-1.3448991910201034,1.0,21,1.0,21
2020-06-15,PLD,-1.2843747454950563,0.3333333333333333,7,0.3333333333333333,21
2020-06-15,PSA,2.27538325763951,0.5714285714285714,12,0.5714285714285714,21
2020-06-15,QCOM,-0.9486463412371143,0.9047619047619048,19,0.9047619047619048,21
2020-06-15,SBUX,-0.6612293438920198,0.9523809523809523,20,0.9523809523809523,21
2020-06-15,SHW,-0.455266398426266,0.47619047619047616,10,0.47619047619047616,21
2020-06-15,SLB,0.07519669261845449,0.8571428571428571,18,0.8571428571428571,21
2020-06-15,SO,0.8116142840160829,0.6190476190476191,13,0.6190476190476191,21
2020-06-15,T,-0.30937520784903977,1.0,21,1.0,21
2020-06-15,TMUS,-0.075127508967497,0.8571428571428571,18,0.8571428571428571,21
2020-06-15,TTWO,-0.6474722519476366,0.8571428571428571,18,0.8571428571428571,21
2020-06-15,UPS,2.5,0.8095238095238095,17,0.8095238095238095,21
2020-06-15,USB,0.9171588724233976,0.9047619047619048,19,0.9047619047619048,21
2020-06-15,V,0.5286403492604232,0.9047619047619048,19,0.9047619047619048,21
2020-06-15,WFC,0.35723479230777216,1.0,21,1.0,21
2020-06-15,WMT,-0.681804251016223,1.0,21,1.0,21
2020-06-15,XOM,-0.7854684847038754,1.0,21,1.0,21
2020-06-16,ABBV,-0.04984990792165902,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,ABT,-0.7092004764335591,0.7619047619047619,16,0.7619047619047619,21
2020-06-16,ADBE,0.5505715943168076,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,AEP,-1.0128769239327111,0.2857142857142857,6,0.2857142857142857,21
2020-06-16,AMD,-0.28741765022324267,1.0,21,1.0,21
2020-06-16,AMGN,-0.4062687164357307,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,AMT,-0.1912207277465683,0.5238095238095238,11,0.5238095238095238,21
2020-06-16,BA,-0.40463592591101216,1.0,21,1.0,21
2020-06-16,CAT,2.2959945172609615,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,CCI,-0.06316225683798926,0.6666666666666666,14,0.6666666666666666,21
2020-06-16,CMCSA,-1.4482887111207126,0.8571428571428571,18,0.8571428571428571,21
2020-06-16,COP,0.790077777921885,0.9047619047619048,19,0.9047619047619048,21
2020-06-16,CVX,-0.4837634359964905,1.0,21,1.0,21
2020-06-16,D,0.7620562997801203,0.6190476190476191,13,0.6190476190476191,21
2020-06-16,DD,-0.2295799195163725,0.5714285714285714,12,0.5714285714285714,21
2020-06-16,DIS,-0.759066659033801,1.0,21,1.0,21
2020-06-16,DOW,1.1055232811002844,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,DUK,1.8438971432656033,0.5714285714285714,12,0.5714285714285714,21
2020-06-16,EA,0.29012062943884276,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,GE,-1.5903041090059191,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,GILD,-0.273879978392538,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,GS,-0.7906517465011776,1.0,21,1.0,21
2020-06-16,INTC,-0.6568604322343193,1.0,21,1.0,21
2020-06-16,KO,0.492051964341107,0.8571428571428571,18,0.8571428571428571,21
2020-06-16,MMM,-0.23867807071477237,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,MRK,-0.36423534119520296,1.0,21,1.0,21
2020-06-16,MS,-0.004623534338508407,1.0,21,1.0,21
2020-06-16,NEE,1.377785098642106,0.7142857142857143,15,0.7142857142857143,21
2020-06-16,NEM,-0.24210725436115496,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,NKE,-0.6855765201360657,0.8571428571428571,18,0.8571428571428571,21
2020-06-16,NUE,0.9052273291122171,0.2857142857142857,6,0.2857142857142857,21
2020-06-16,NVDA,1.7020298784086259,0.6666666666666666,14,0.6666666666666666,21
2020-06-16,O,-1.0171239443775553,0.7619047619047619,16,0.7619047619047619,21
2020-06-16,OXY,-1.2693632836191742,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,PLD,-1.7237862475432524,0.2857142857142857,6,0.2857142857142857,21
2020-06-16,PSA,2.3121424492280327,0.5238095238095238,11,0.5238095238095238,21
2020-06-16,QCOM,-0.7830315142193978,0.9047619047619048,19,0.9047619047619048,21
2020-06-16,SBUX,-0.6385094989144424,0.9523809523809523,20,0.9523809523809523,21
2020-06-16,SHW,-0.5529995903694668,0.42857142857142855,9,0.42857142857142855,21
2020-06-16,SLB,0.16847186317819782,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,SO,0.9702103392948966,0.5714285714285714,12,0.5714285714285714,21
2020-06-16,T,-0.2747503054670347,1.0,21,1.0,21
2020-06-16,TMUS,-0.03325062495795989,0.8571428571428571,18,0.8571428571428571,21
2020-06-16,TTWO,-1.2203634466240536,0.8571428571428571,18,0.8571428571428571,21
2020-06-16,UPS,2.4326554207809563,0.8095238095238095,17,0.8095238095238095,21
2020-06-16,USB,0.915627596664758,0.8571428571428571,18,0.8571428571428571,21
2020-06-16,V,0.6548877494616321,0.9047619047619048,19,0.9047619047619048,21
2020-06-16,WFC,0.371928895990067,1.0,21,1.0,21
2020-06-16,WMT,-0.7119273686994836,1.0,21,1.0,21
2020-06-16,XOM,-0.823905705405781,1.0,21,1.0,21
2020-06-17,ABBV,-0.15085391876952503,0.9047619047619048,19,0.9047619047619048,21
2020-06-17,ABT,-0.4479966447469289,0.7619047619047619,16,0.7619047619047619,21
2020-06-17,ADBE,0.5757321875706527,0.8095238095238095,17,0.8095238095238095,21
2020-06-17,AEP,-1.5811928579669703,0.23809523809523808,5,0.23809523809523808,21
2020-06-17,AMD,-0.17287575932599167,1.0,21,1.0,21
2020-06-17,AMGN,-0.5868107635679917,0.8095238095238095,17,0.8095238095238095,21
2020-06-17,AMT,-0.009719236719915262,0.5238095238095238,11,0.5238095238095238,21
2020-06-17,BA,-0.22565905882060797,1.0,21,1.0,21
2020-06-17,CAT,2.2507689592493745,0.8095238095238095,17,0.8095238095238095,21
2020-06-17,CCI,0.33074039744867406,0.6190476190476191,13,0.6190476190476191,21
2020-06-17,CMCSA,-1.3564182136047636,0.8571428571428571,18,0.8571428571428571,21
2020-06-17,COP,0.6399788926708284,0.8571428571428571,18,0.8571428571428571,21
2020-06-17,CVX,-0.6037264716190013,1.0,21,1.0,21
2020-06-17,D,0.6669776154700736,0.5714285714285714,12,0.5714285714285714,21
